sample_id,partition,scaffold
mol_9c462b9efb20664b,train,c1ccccc1
mol_9c692ca025f34e33,train,O=C1CCNCC1
mol_9c76487d69522389,train,C(=Cc1nc(C2CCC2)cs1)c1ccccc1
mol_9c7d62bbf54d6a8a,train,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1
mol_9c8633a3998bd6cd,train,O=C1C=C2CCC3C(CCC4C(OC(=O)CCC5CCCCC5)CCC43)C2CC1
mol_9c91de0a46f0501d,train,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12
mol_9caf053bf85d285a,train,ACYCLIC:CCCCCCOC(=O)CCC
mol_9cb41f926a4386d7,train,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2
mol_9cb4a244bd197762,train,c1ccccc1
mol_9cbc0a777a3b0677,train,ACYCLIC:C=CCSSCCC
mol_9ccabfdad0712845,train,O=c1[nH]c(=O)c2[nH]c(C=Cc3ccccc3)nc2[nH]1
mol_9cd7e9ee50aa162b,train,ACYCLIC:CN(C)CCC#N
mol_9cdc566d4f07dae5,train,c1cnn(-c2ncc3ncn(C4CCCO4)c3n2)c1
mol_9cddd02607a48754,train,c1ccccc1
mol_9ce10a81c7cc7151,train,c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1
mol_9ce39a62e681f967,train,c1ccccc1
mol_9ce7e75a18c00c67,train,ACYCLIC:CC(=O)C(Cl)C(=O)N(C)C
mol_9cf1fd2205596dc7,train,c1ccccc1
mol_9cf845fa56846537,train,c1cc2c3c(cccc3c1)CC2
mol_9cfd9cc966551c67,train,c1ccccc1
mol_9d0a684cc329baa0,train,C1=COC(OC2CCC(OC3CCC(OC4CCC(OC5CCC(OC6CCC7OCC6O7)OC5)OC4)CC3)OC2)CC1
mol_9d197f30eecc8966,train,ACYCLIC:CC(C)CON=O
mol_9d24faff45b1de36,train,c1ccccc1
mol_9d3209ea16f8432c,train,O=C(OCCCN1CCCCC1)c1ccc(OC2CCCCC2)cc1
mol_9d38447081787647,train,O=C(C[PH](=O)CCCCc1ccccc1)N1CCC(C2CCCCC2)C1
mol_9d4f58ccf3f7958a,train,O=C(OCc1coc(=O)o1)c1cncn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
mol_9d5b236778d761b6,train,ACYCLIC:CCCCCCCCCCCCCl
mol_9d5b2e3a520bd7c4,train,c1ccccc1
mol_9d62df8342c5ca25,train,O=C(NCNC(=O)NC1NC(=O)NC1=O)NC1NC(=O)NC1=O
mol_9d783112a309c46a,train,ACYCLIC:CC[N+](C)(CC)CC
mol_9d7abb872b9cbb4c,train,ACYCLIC:[Cl][Dy]([Cl])[Cl]
mol_9d8f7b1b8c37c199,train,c1ccccc1
mol_9d9156b3326459dd,train,c1ccc(C(c2cncnc2)C2CC2)cc1
mol_9d93e5befea3fd75,train,C1=C2CC3CCC2(CCC1)C3
mol_9db349a1f38d1f38,train,c1ccccc1
mol_9db42cc3cccbdcab,train,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1
mol_9db88c05897ab8e4,train,ACYCLIC:CCOC(=O)CC(C)=O
mol_9dbb78d3d43849cc,train,ACYCLIC:C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
mol_9dbc73876ad8cf94,train,O=C1CCC(c2cccnc2)N1
mol_9dd534cda9cb93b5,train,c1ccc2c(c1)c1c3n2CCNC3=NCC1
mol_9dd6477011e170df,train,ACYCLIC:C[N+](=O)[O-]
mol_9de5cb00381b27d3,train,c1ccccc1
mol_9de63dd30dc90e89,train,c1ccc(Cn2ccnc2)cc1
mol_9de8cdfcd7e8b4b4,train,c1ccc(C2CCCc3ccccc32)cc1
mol_9df0f863ba2c6952,train,c1ccc2[nH]c(-c3cscn3)nc2c1
mol_9dfd66b00d15186d,train,ACYCLIC:CCN(CC)C(=O)N(CC)CC
mol_9e21e168109cc131,train,c1ccc(CON=C(Cn2ccnc2)c2ccccc2)cc1
mol_9e2960c10b0d9380,train,O=c1cc(NCC=CCOc2cc(CN3CCCCC3)ccn2)c1=O
mol_9e2a72c973091205,train,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1
mol_9e3fb4383c650d3b,train,ACYCLIC:CC(O)COC(C)(C)C
mol_9e5090ef15a50006,train,ACYCLIC:CC(CN(CCN(CC(C)OCCO)CC(C)OCCO)CC(C)OCCO)OCCO
mol_9e66153791dc88b5,train,O=c1[nH]ncs1
mol_9e71e6086912ac88,train,O=c1[nH]cnc2[nH]cc(CN3CCCCC3)c12
mol_9e7c9fc51cf5985d,train,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c5c(nc6ccccn65)c4c3C2=O)N1
mol_9e83cdffb6b60cd6,train,O=C1C=C2CCCCC2CC1
mol_9e9628a9ac16351b,train,c1ccc(CCCCNCCc2ccccc2)cc1
mol_9e96fbc760d5dafa,train,c1ccc2c(c1)[nH]c1ccccc12
mol_9e98faaddfd77f50,train,ACYCLIC:[Au+3]
mol_9eb14b386a23b37d,train,ACYCLIC:C=CCCC#N
mol_9ec23a4097d11725,train,ACYCLIC:CC/C=C/CCCCCCCCCCOC(C)=O
mol_9ec8127abe9530df,train,c1ccc(-n2cnnn2)cc1
mol_9ed3b73497b909ad,train,c1ccccc1
mol_9ed7dd0e25b0c833,train,O=C1NCCN1c1ccccc1
mol_9ef55e6c908472fd,train,c1ccccc1
mol_9ef7f1a4d22c6f86,train,c1ccccc1
mol_9efb310ae0496afe,train,ACYCLIC:CCCCCCCCCCCCBr
mol_9efc5c727d269579,train,c1ccccc1
mol_9f06465c2de44eb6,train,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CC(OC2OCCC(OC4CCCCO4)C2OC2CCCCO2)C1C3
mol_9f09c431f39b4d7c,train,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12
mol_9f0a71cfda349a9c,train,c1ccccc1
mol_9f0ec90b241b036b,train,c1ccc2c(c1)Cc1ccccc1N1CCNCC21
mol_9f45431cced352b6,train,ACYCLIC:CCCCCCCCCCCCOCCCN
mol_9f5e898234616653,train,c1ccc2c(c1)CCNCC2
mol_9f5f47c5304470b2,train,ACYCLIC:CCCOCC(C)OCC(C)O
mol_9f85a78a24d918d1,train,O=C1CC=NN1c1ccccc1
mol_9f966e22485af24d,train,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1
mol_9fa80f743c99ff3e,train,ACYCLIC:CNC(=S)NN
mol_9fbbec0a851e7a72,train,N=C1NC(=O)N(c2ccccc2)CS1
mol_9fc2f5e01813f7cd,train,O=C(CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)NCC(=O)N1CCCC1
mol_9fc7369193d89934,train,ACYCLIC:C=CC(N)CCC(=O)O
mol_9ff20ac775739a12,train,c1ccccc1
mol_9ffa7b80c0a82b9b,train,c1ccccc1
mol_a001ab0fc1287ca4,train,O=C1CCC=NN1
mol_a00ba005fe739261,train,C1=C2C3CC4OC5(CCC4C3CCC23CC32CCC(OC3CCCCO3)CC2C1)OCC1OC15
mol_a00c1ff0db3c818c,train,ACYCLIC:C[CH2][Ge]([Cl])([CH2]C)[CH2]C
mol_a0105e01d2acd079,train,ACYCLIC:CCCCCCCCCCCCCCCC
mol_a0133e65ca6312bd,train,c1ccc2cc(N=Nc3ccc(-c4ccc(N=Nc5ccc6ccccc6c5)cc4)cc3)ccc2c1
mol_a0156c4d05f29875,train,ACYCLIC:C[SiH](O[Si](C)(C)C)O[Si](C)(C)C
mol_a020ff6fe6020ee3,train,c1ccccc1
mol_a021b5e01de3565b,train,O=C1OC(c2ccc(Oc3ccccc3)cc2)C(=O)N1Nc1ccccc1
mol_a0238f5c9685cecf,train,ACYCLIC:CC(C)(C#N)/N=N/C(C)(C)C#N
mol_a0317ba6cc0e08d4,train,O=C1C=C2CCC3C4C=CCC4CCC3C2CC1
mol_a042cb78019a74bb,train,O=C(Cc1ccccc1)NC1C(=O)N2C=C(C[n+]3ccccc3)CSC12
mol_a04f3ef98739bf8d,train,c1ccccc1
mol_a05258dd06757540,train,c1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1
mol_a053f9c8460a6844,train,c1ccc2c(c1)CCO2
mol_a06a62473b97cdf1,train,ACYCLIC:CCOP(OCC)OCC
mol_a07688d2d26bbf68,train,ACYCLIC:CCCCCCCCCCOCC(O)CN
mol_a07bcb5da8d1f6ee,train,C1=C2C3CCCC3CCC2C2CCCCC2C1
mol_a09275fe0eb18f4a,train,C1=CCC2CC=CC2C1
mol_a0a3ba69e889ddd1,train,c1ccccc1
mol_a0abd5ea64548ff0,train,O=C(C=Cc1ccccc1)c1ccccc1
mol_a0acd8db25d8dc74,train,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13
mol_a0ad0e77c6ef3973,train,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1
mol_a0b686fe1c55cc84,train,c1ccccc1
mol_a0c0bbc74b7e1c19,train,c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1
mol_a0c58848a1749c88,train,c1ccccc1
mol_a0c94dafb5acf9de,train,ACYCLIC:CCOCCOCCOC(C)=O
mol_a0d0d09a97791535,train,ACYCLIC:CC(O)C#CC(C)O
mol_a0df7a606a7fe12b,train,O=C(NCCCNc1ncc2ccccc2n1)C1CCCO1
mol_a0ebc1a7eeb18ccb,train,ACYCLIC:CCCCCCO
mol_a0f41378ea956978,train,c1ccccc1
mol_a0fed1dee1cc886b,train,c1ccc(Cc2cncnc2)cc1
mol_a11c6472f6e214d9,train,ACYCLIC:ClC/C=C\CCl
mol_a13a31e623817666,train,c1ccccc1
mol_a13ac9b43631be05,train,O=c1ccn2c3c(cccc13)CCC2
mol_a14571c81f8477b3,train,ACYCLIC:COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
mol_a14d6d2ff648bf25,train,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1
mol_a15021c5b97e5a37,train,c1ccc(SCCSc2ccccc2)cc1
mol_a15518cc18b96ec8,train,O=C(Cc1ccccc1)Nc1cnc(N2CCCC2)cc1-c1ccccc1
mol_a157fecaaa912391,train,O=C1Nc2nc(Nc3ccc4c(c3)OCCO4)ncc2CN1c1ccccc1
mol_a1583b827b779bd7,train,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21
mol_a15a5a722bb3b044,train,O=C1OC(=O)C2CCCCC12
mol_a15b49fcc6cbf7e9,train,O=C1OC(=O)c2ccccc21
mol_a17b81ede93baf98,train,O=C(Nc1ccccn1)C1NS(=O)(=O)c2ccsc2C1=O
mol_a17e3cf5eb15d75b,train,O=c1ccn(C2C=CCO2)c(=O)[nH]1
mol_a1d5add9453f1b64,train,ACYCLIC:CC(=O)OCCOC(C)=O
mol_a1df2fc39577b286,train,ACYCLIC:CCCSP(=O)(OCC)SCCC
mol_a1dfd6ffac4fa674,train,c1ccccc1
mol_a1ec01b3e472d011,train,O=C1CCC2C(CCC3C4CCCC4CCC23)C1
mol_a1f814b8da9a7e8d,train,c1ccccc1
mol_a1fb3ff24aaa7cab,train,ACYCLIC:O=P(O)(O)OC(CO)CO
mol_a20b480c37f0ffab,train,ACYCLIC:CC(CN)CC(C)(C)CCN
mol_a2105432c6e55c26,train,O=C1CN2CCc3ccccc3C2c2ccccc2N1
mol_a211f11b68461d7f,train,c1ccc2[nH+]cc[nH+]c2c1
mol_a21568e234279b33,train,O=C(NCC1CCCCO1)C1CCCN1
mol_a21f8f4ea902da9c,train,c1ccccc1
mol_a22740e1c242c373,train,c1ccccc1
mol_a233769b9291e67b,train,[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1
mol_a245af486ca9907b,train,O=c1nc[nH]c2[nH]cc(CCc3ccccc3)c12
mol_a246a4023a5a39b2,train,c1ccc([SiH2]c2ccccc2)cc1
mol_a24b9377982343b2,train,c1ccccc1
mol_a25310c7027dba6a,train,C1CCCNCCC1
mol_a29362cd120c3cd3,train,c1ccccc1
mol_a2ad0eaa3743105a,train,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1cccs1
mol_a2ae5c6459d42ab1,train,c1ccccc1
mol_a2ae9b9177ddd101,train,c1ccc(Nc2ncccn2)cc1
mol_a2b07f78bfb8b4fb,train,O=C(OC1CCCCC1)c1ccccc1
mol_a2b6b1172db3266a,train,ACYCLIC:C=C(C)C(=O)OCCO
mol_a2bb2d21a69c6df7,train,C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1
mol_a2bc692128239f0d,train,c1ccccc1
mol_a2ce3246db1291f3,train,C(=Cc1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1)c1ccc(Nc2ncnc(Nc3ccccc3)n2)cc1
mol_a2cf247e5befc591,train,c1ccccc1
mol_a2d4cb63f7b85a06,train,c1ccccc1
mol_a2fcbbcc615f93fb,train,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2cc(OC(=O)N4CCC(N5CCCCC5)CC4)ccc2nc1-3
mol_a303caaeb628e744,train,O=C(NCc1ccccc1)c1ccccc1
mol_a30743c350ab922a,train,O=c1ccoc2ccccc12
mol_a311bc3eeed192b8,train,O=C(COc1ccccc1)OCCCOC(=O)COc1ccccc1
mol_a31839a5777291a1,train,ACYCLIC:CN(C)CCN(C)CCO
mol_a31bd93950c58351,train,c1cnc2cc(NC3=NCCN3)ccc2n1
mol_a3223cf0e7d49aec,train,c1ccccc1
mol_a323cc265d04ef6c,train,O=C1CCCC(=O)C1C(=O)c1ccccc1
mol_a3433187c3ded94c,train,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3
mol_a347a32fa2bcd9c3,train,ACYCLIC:OC/C=C/CO
mol_a34cd0f6929ee33c,train,O=C(C=Cc1ccccc1)OC1CCCC(OC(=O)C=Cc2ccccc2)C1
mol_a366160aacbad2f5,train,O=C1CN(N=Cc2ccco2)C(=O)N1
mol_a366b43c2b03984e,train,ACYCLIC:CCO[Si](OCC)(OCC)OCC
mol_a366fd308a28aa11,train,c1ccc2c(c1)OC1CCCC21
mol_a36a3dd4f68791cc,train,O=C1CCCCCCCCCCOCCCCO1
mol_a37afb09fd96cbdf,train,c1ccccc1
mol_a37c29e64ee28e45,train,O=C1CCC2C1CCC1C3CCCCC3=CCC21
mol_a37cb1c526e09cb8,train,ACYCLIC:CN(C)CCCCCCN(C)C
mol_a37f90e4091b9b9e,train,ACYCLIC:CCCCCC=CCC(=O)OC
mol_a39566cb84343894,train,ACYCLIC:CCCCC(=O)N(C)C
mol_a39cb44eef6ba1cf,train,O=C(NC(C(=O)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12)c1ccccc1)c1cccnc1
mol_a3a4ba10d4bdfdfd,train,ACYCLIC:C=CCN(CC=C)CC=C
mol_a3a7614d95e272e5,train,c1ccccc1
mol_a3be642627652cc9,train,O=C1CCC(=O)O1
mol_a3ce4e25bf440901,train,O=C1CN=C(c2ccccn2)N1
mol_a3ec62c767a13987,train,ACYCLIC:CC(C)NC(C)C
mol_a3f4ab0cc95c93de,train,c1ccccc1
mol_a3f641612206d994,train,c1ccccc1
mol_a3f828c8c1022f3b,train,ACYCLIC:CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
mol_a400da01dbef528f,train,ACYCLIC:CCCCCCC(O)CCOC(C)=O
mol_a409247b38b29646,train,ACYCLIC:CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
mol_a409e4e84785ae9d,train,ACYCLIC:C=CC(C)(C)C
mol_a40f4defb30e0048,train,ACYCLIC:O=C(O)P(=O)(O)O
mol_a4199e3d1264f86a,train,ACYCLIC:COC(=O)CCCC(=O)OC
mol_a41b02cd1de121b2,train,c1ccccc1
mol_a424a6c3af27c1b3,train,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccccc1
mol_a42924c1516909a0,train,c1ccccc1
mol_a439380fb3626183,train,C1C2OC2C2C1C1CC2C2OC12
mol_a43cd50c2cb2ae1a,train,ACYCLIC:COC(=O)CCSCCC(=O)OC
mol_a44245cf05d52c4e,train,c1ccccc1
mol_a455b828ed6fc0a1,train,ACYCLIC:CCCCOCCOCCOCCO
mol_a459b990640aca00,train,ACYCLIC:CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O
mol_a46083e4ee90df79,train,ACYCLIC:CCCCCCCCCCCC(=O)N(CC)CC
mol_a4677f860f80b6b3,train,O=S(=O)(Oc1ccc(N=Nc2ccc(-c3ccc(N=Nc4cccc5ccccc45)cc3)cc2)cc1)c1ccccc1
mol_a488ea0df0eea844,train,ACYCLIC:C=CC(C)(O)CC/C=C(/C)CCC=C(C)C
mol_a48b16c4f87244d5,train,O=C1C=CC2CCC3CC(=O)OC3C2=C1
mol_a4975d7d834bcaf5,train,ACYCLIC:CO[Si](OC)(OC)OC
mol_a4a088bdee8aab57,train,O=c1[nH]sc2ccccc12
mol_a4a7fb129ee696ab,train,c1ccccc1
mol_a4a9e56e747227ee,train,O=c1[nH]c(=O)c2c[nH]nc2[nH]1
mol_a4b6f164b427eb8c,train,ACYCLIC:[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O
mol_a4c98cf1d0b503f2,train,c1ccccc1
mol_a4cdaf3c44675b81,train,N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1
mol_a4cf7afcb82693f3,train,ACYCLIC:FC(F)OC(F)(F)C(F)Cl
mol_a4db01c8e6d8214b,train,O=C(C=Cc1ccccc1)c1ccccc1
mol_a4eaf7d13fac4bb1,train,ACYCLIC:CNC(=O)O/N=C/C(C)(C)[S+](C)[O-]
mol_a50a28efa77a5086,train,ACYCLIC:CCCC/C=C/C=C\C=O
mol_a5265cbf923173ec,train,c1ccc2c(c1)CCCN2
mol_a5327da4983b7176,train,c1ccccc1
mol_a539c05919d1806a,train,ACYCLIC:C=CC(=O)OCCCCCCCC(C)C
mol_a54056834620b3f7,train,c1ccccc1
mol_a54906010fba2246,train,c1ccc2c(c1)CC1NCCc3cccc-2c31
mol_a54fbf7db26ddc09,train,O=C(Nc1cccnc1)N1CCc2cc3[nH]ccc3cc21
mol_a562959326a9c971,train,ACYCLIC:O=C(O)CP(=O)(O)O
mol_a5676b91817830c1,train,c1nc(N2CCCCC2)c2ncnc(N3CCCCC3)c2n1
mol_a58cbddab1eba89d,train,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1
mol_a592ba8299039e4f,train,ACYCLIC:ClC(Cl)(Br)Br
mol_a59673533f142702,train,ACYCLIC:O=CO
mol_a5995bf0d324433d,train,O=C1OCCC(=CNCc2cncnc2)S1
mol_a5a3e33ac2de610f,train,c1ccc(C2CN3CCSC3=N2)cc1
mol_a5bdf659775c50d7,train,ACYCLIC:C=CCOCC(O)CCl
mol_a5c4085ff82e0313,train,ACYCLIC:CCCCCCCC/C=C\CCCCCCCCOCCO
mol_a5d526ef925030da,train,c1ccc(Nc2ccnc3ccccc23)cc1
mol_a5d999932529d58e,train,ACYCLIC:CCCCC(CC)C(=O)O
mol_a5df97c52496750c,train,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1
mol_a6285f15e95a59a4,train,c1ccccc1
mol_a62f868f402662a1,train,c1ccccc1
mol_a6415e7bcbc53896,train,O=c1c2ccccc2ncn1-c1ccccc1
mol_a64a232a02ba60bc,train,c1ccccc1
mol_a64ea7f70834dd08,train,c1cc(CCCc2ccncc2)ccn1
mol_a66020a6a536d60f,train,O=C(c1ccccc1)n1ccc2ccccc21
mol_a663d1fb1ce1e7bb,train,C1CC2OC2CC1C1CO1
mol_a6773e0a63bff945,train,c1ccccc1
mol_a67778d60a449609,train,ACYCLIC:CC(=O)NO
mol_a678c1a61052fdda,train,O=C(C=Cc1ccccc1)OCCOC(=O)C=Cc1ccccc1
mol_a6a2cc5d4b356395,train,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1
mol_a6a3a54dd9b87a8a,train,ACYCLIC:C=C(C)C(=O)OC
mol_a6a3ca03ab171656,train,S=P(N1CC1)(N1CC1)N1CC1
mol_a6ab82d0cc5a32e3,train,ACYCLIC:CCOC(N)=O
mol_a6acadece4e5db3a,train,ACYCLIC:COC(=O)C(C)(C)C
mol_a6b6ad6ec3aca81c,train,ACYCLIC:CCCCCCCCCCCCCC
mol_a6b704f9d873b0a7,train,c1ccccc1
mol_a6b999baee99cdbf,train,c1ccc(SCSc2ccccc2)cc1
mol_a6cae4d7379e7c24,train,c1ccccc1
mol_a6cc199767a87d0c,train,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1
mol_a6d1fae3aed00ec6,train,c1ccc2c(CCC3CCNCC3)c[nH]c2c1
mol_a6d2f42f7f0449ed,train,ACYCLIC:O=C(O)[C@@H](S)[C@H](S)C(=O)O
mol_a6d7f82acf053a5c,train,ACYCLIC:CCC(C)=O
mol_a6ee443f062e1c8a,train,O=S1(=O)c2ccccc2C(c2ccc3c(c2)OCO3)=CN1c1ccccc1
mol_a6ff3a3014546c46,train,O=c1ccn(-c2ccccc2)c2nc(N3CC4CC4C3)ccc12
mol_a7085584e6d9a69f,train,c1ccccc1
mol_a7301a22f6e9a23b,train,c1ccc(-c2ccc3ccccc3n2)cc1
mol_a7381661bfdb3e2f,train,ACYCLIC:C=CS(=O)(=O)O
mol_a73c29e3e916dacc,train,ACYCLIC:CC(N)=O
mol_a73efe95637d93d8,train,c1ccccc1
mol_a7463ae046ce7bd1,train,c1ccccc1
mol_a749e6f2ee9fa8f3,train,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12
mol_a755019bbbf4f066,train,O=C1NC(=O)C(Cc2ccc(C(=O)CCc3coc(-c4ccccc4)n3)cc2)S1
mol_a755a9010c926c33,train,ACYCLIC:CCC(C)SSC(C)CC
mol_a765e0a4193e2481,train,O=C1c2ccccc2-c2n[nH]c3cccc1c23
mol_a766c3c4c03cf954,train,c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1
mol_a7760c65456b309b,train,ACYCLIC:C=CC(=O)OCCC#N
mol_a77caf6327637d04,train,c1ccccc1
mol_a7859cf80a4a6e3b,train,c1ccccc1
mol_a78b2ce255ea44d4,train,C(=CC1CCCC1)CCOc1ccccc1
mol_a78ec1128bf1e4a6,train,c1ccccc1
mol_a7a81ce52b9c8431,train,ACYCLIC:CCN(CC)C(C)=O
mol_a7aea03dd83d5ed3,train,c1cc2ccc3cccc4ccc(c1)c2c34
mol_a7b4d663a799c818,train,O=S1(=O)CCCc2ccsc21
mol_a7bb5bc451986ead,train,c1ccccc1
mol_a7cc73a0db4769a3,train,c1ccc(CCCCNCc2ccc(-c3ccccn3)cc2)cc1
mol_a7ccdb0038d81e04,train,c1ccc(C2CNCCc3ccccc32)cc1
mol_a7cdae6a24f6e7fb,train,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1
mol_a7d7f3025a8f12d4,train,c1ccccc1
mol_a7dbaf4da6a23056,train,ACYCLIC:O=C(O)/C=C/C(=O)O
mol_a7e2c1f058336a4c,train,c1ccccc1
mol_a7e2c680155bfdee,train,O=C(CCc1ccccc1)c1ccc(OC2OCCCC2OC2CCCCO2)cc1
mol_a7e97b1f8f7006f7,train,O=c1cccccc1
mol_a7f0bd9b05e5b010,train,c1ccccc1
mol_a80298a193bf2c0b,train,ACYCLIC:CCC(CN)CC(C)CCNCC(O)CNCC(C)CC(CC)CN
mol_a80b95b3ef924fd5,train,c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31
mol_a80f38f85238da6c,train,c1c2c(cc3c1OCO3)CNCC2
mol_a816274fbc7281ec,train,C1=Cc2ccccc2NC1
mol_a81a5aa5832f0c6f,train,ACYCLIC:CCCCCCOC(=O)CCCCC(=O)OCCCCCC
mol_a8244e53707c3020,train,C1OCN2COCC12
mol_a82fc79a6183047c,train,O=S1(=O)CCCO1
mol_a82ffc75e025367b,train,c1ccccc1
mol_a83a26b026476aee,train,O=S1(=O)OC(c2ccccc2)(c2ccccc2)c2ccccc21
mol_a83dd0ccbffe39d0,train,ACYCLIC:I
mol_a86472a697f08f05,train,O=c1ocnc2ccccc12
mol_a87bf7a6221b6ab1,train,ACYCLIC:CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC
mol_a87e8abbaee031a0,train,O=C(c1ccccc1)c1cccs1
mol_a87ed5c2aa28ed23,train,c1ccccc1
mol_a88edc61e504112a,train,c1ccccc1
mol_a89b46159154069f,train,c1ccccc1
mol_a8a316f453b42d38,train,c1ccccc1
mol_a8a32ecd92639426,train,ACYCLIC:CCOS(C)(=O)=O
mol_a8a5299bf6abd16c,train,ACYCLIC:CCCOCCC
mol_a8acb945e0c9d958,train,O=C(C=Cc1ccccc1)c1ccccc1
mol_a8beec4f8974466e,train,O=c1oc2ccccc2cc1Cc1cc2ccccc2oc1=O
mol_a8d1f3da14ad6005,train,O=C(Oc1ccccc1)Oc1ccccc1
mol_a8e72cd4b8dfa80a,train,O=C(NC1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1
mol_a8ecdab7923fe628,train,c1ccccc1
mol_a8ef197eb1e69561,train,O=C(Nc1ccccc1)NC1CCCCC1
mol_a910e51b8ef4ac4d,train,ACYCLIC:ClCCl
mol_a926579096e31872,train,c1ccccc1
mol_a940b1f847c8ad52,train,c1ccccc1
mol_a9496f1543e11caf,train,ACYCLIC:CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
mol_a94ca0fb70dccf45,train,ACYCLIC:CCCCCCCCCCCCCCNCCO
mol_a94cce7a08552094,train,O=C1Nc2ccccc2N(C(=O)CN2CCNCC2)c2cscc21
mol_a9510a47fbf4e3cd,train,ACYCLIC:CCCCC(CC)COP(=O)(O)OCC(CC)CCCC
mol_a97661d9260d026c,train,ACYCLIC:O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
mol_a97d1aab664dcf11,train,O=C1CC(c2ccccc2)Sc2ccccc2N1
mol_a98a87e836dad929,train,O=C(NOCC1CC1)c1ccccc1Nc1ccccc1
mol_a98c2bb7af79ea37,train,ACYCLIC:CCS(=O)(=O)CCSP(=O)(OC)OC
mol_a992e5e56a458743,train,ACYCLIC:Cl/C=C\Cl
mol_a99406e8be01bf7c,train,ACYCLIC:NNC(N)=S
mol_a9b5f6c3e98db693,train,C=C(c1ccccc1)c1ccccc1
mol_a9b824efc5796b47,train,c1ccccc1
mol_a9bb02a9890afcb1,train,O=C(Nc1ncccn1)NS(=O)(=O)Cc1ccccc1
mol_a9bbc69cea45d149,train,c1ccccc1
mol_a9c91ba7949c4a36,train,ACYCLIC:CCCCC(CC)CNCC(CC)CCCC
mol_a9ce389b4f238472,train,C1CCC(NC2CCCCC2)CC1
mol_a9cf31f505b6d54e,train,O=C1NCNc2ccccc21
mol_a9d8aee66b7846b7,train,ACYCLIC:CC(=O)O[Si](C)(OC(C)=O)OC(C)=O
mol_a9dab5c90fbc34dc,train,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1
mol_a9dcb804276ff418,train,c1ccccc1
mol_a9de5eb9f55b8bab,train,ACYCLIC:C=C(CC(=O)O)C(=O)O
mol_a9f32493765670c6,train,C1CCC1
mol_aa03a83f4c5212e6,train,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCC(=O)NCCc1ccccc1
